sample	coverage	taxonomy
Caro-Soil-SIP-pooled__JS72_11__27665__L2_S59_L006_R1_001	1.69	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Sporosarcina; s__Sporosarcina sp963843665
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.71	Root; d__Archaea
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	11.06	Root; d__Bacteria
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.85	Root; d__Archaea; p__Thermoproteota
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.62	Root; d__Bacteria; p__Myxococcota_A
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.95	Root; d__Bacteria; p__Actinomycetota
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.68	Root; d__Bacteria; p__Myxococcota
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.79	Root; d__Bacteria; p__Planctomycetota
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	2.08	Root; d__Bacteria; p__Acidobacteriota
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.45	Root; d__Bacteria; p__Bacteroidota
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.35	Root; d__Bacteria; p__Verrucomicrobiota
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	2.15	Root; d__Bacteria; p__Chloroflexota
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.79	Root; d__Bacteria; p__Bacillota
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	2.33	Root; d__Bacteria; p__Patescibacteriota
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.13	Root; d__Bacteria; p__Armatimonadota
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.51	Root; d__Bacteria; p__Desulfobacterota
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.02	Root; d__Bacteria; p__Bdellovibrionota
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.06	Root; d__Bacteria; p__Nitrospirota
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.05	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.89	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	9.37	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	4.1	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.01	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.34	Root; d__Bacteria; p__Actinomycetota; c__CADDZG01
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.96	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.33	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.25	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.17	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.37	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.2	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	3.06	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	8.52	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.1	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.14	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.51	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.47	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.36	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.23	Root; d__Bacteria; p__Chloroflexota; c__UBA6077
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.46	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.57	Root; d__Bacteria; p__Bacillota; c__Bacilli
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.57	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.17	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.91	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.4	Root; d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.96	Root; d__Bacteria; p__Desulfobacterota; c__Binatia
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.11	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.51	Root; d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.05	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.01	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.62	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Haliangiales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.28	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Palsa-1104
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.68	Root; d__Bacteria; p__Myxococcota_A; c__UBA796; o__UBA796
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.3	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	3.03	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	2.41	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.31	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.49	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	2.3	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.54	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	8.81	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.73	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.26	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.81	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.06	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.35	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.51	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.93	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.06	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	4.4	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.08	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Fen-336
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.85	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.24	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5066
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.17	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.41	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.4	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	5.67	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.23	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	3.58	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.17	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.17	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.51	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.11	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Opitutales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	2.01	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.76	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.39	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Verrucomicrobiales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.91	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.17	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Chloroflexales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.79	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.08	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.4	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Paenibacillales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.36	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__Saccharimonadales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.13	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__Phycocordibacterales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.23	Root; d__Bacteria; p__Eisenbacteria; c__RBG-16-71-46; o__RBG-16-71-46
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.57	Root; d__Bacteria; p__Desulfobacterota; c__Desulfuromonadia; o__Geobacterales
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.41	Root; d__Bacteria; p__Bdellovibrionota; c__UBA1018; o__UBA1018
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.12	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	2.8	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Fen-1088; f__Fen-1088
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.17	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__DASUME01
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	5.79	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Polyangiaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.68	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__JAFGIB01
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.64	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Haliangiales; f__Haliangiaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.68	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Palsa-1104; f__Palsa-1104
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.41	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Kribbellaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	11.42	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.45	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Propionibacteriaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	5.52	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.96	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	2.64	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.75	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.3	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineosporiaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.4	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	3.14	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.92	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	3.37	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	4.09	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.36	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.09	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.64	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	2.18	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.18	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	18.15	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	8.27	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	9.29	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.07	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__JBBDJG01
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	19.3	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.22	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.76	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__F1-60-MAGs149
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.33	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobilacustridaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.07	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCSY01
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.79	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__VFJN01
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	4.71	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.17	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__DATDAH01
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.01	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Iamiaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JACDCH01
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.62	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__AC-14
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.64	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__DASPTH01
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.41	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JAENVU01
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.56	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-610
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	2.63	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.13	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.34	Root; d__Bacteria; p__Actinomycetota; c__CALGFH01; o__CALGFH01; f__CALGFH01
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	2.66	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__Myxococcaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.62	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__40CM-4-68-19
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	7.27	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.62	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__UBA1924
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	8.26	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	3.53	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.79	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.07	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.46	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.11	Root; d__Bacteria; p__Planctomycetota; c__MHYJ01; o__MHYJ01; f__JACPRB01
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.9	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__20CM-2-55-15; f__20CM-2-55-15
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	5.48	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.14	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	2.32	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.22	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	6.42	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	5.03	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	5.01	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	1.72	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__SCN-69-37
Caro-Soil-SIP-pooled__JS72_11__27665__L3_S1323_L007_R1_001	0.38	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__JAMQPK01
