sample	coverage	taxonomy
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.02	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__JANLYC01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	3.98	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Marmoricola_A
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.62	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__DATFRX01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.49	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__JAWWPG01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__Mumia
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.13	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__SSC3
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.41	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae; g__JALZDI01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	9.02	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Propionibacteriaceae; g__Microlunatus
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	2.58	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Kribbellaceae; g__Kribbella
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.41	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae; g__Jatrophihabitans
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	5.6	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Pseudonocardia
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	2.25	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinomycetospora
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.68	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Amycolatopsis
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	2.47	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinophytocola
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	12.55	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.51	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Rhodococcus
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	2.02	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Modestobacter
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	6.13	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus_B
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	3.03	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.54	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Trujillonella
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	4.32	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Geodermatophilus
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.55	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Klenkia
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	2.04	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01; g__RYN-124
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.73	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01; g__SCTD01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.82	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01; g__RYN-111
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.85	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Catellatospora
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.69	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Rhizocola
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.04	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Virgisporangium
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	2.63	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Micromonospora
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	6.85	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Actinoplanes
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.53	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Planosporangium
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.44	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__CAVTWH01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.45	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Phytohabitans
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.5	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Luedemannella
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.93	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Dactylosporangium
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.55	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__DATBGZ01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.51	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Nakamurellaceae; g__Nakamurella
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.64	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae; g__Actinacidiphila
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	9.97	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae; g__Streptomyces
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.75	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae; g__Kitasatospora
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.97	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Spirillospora
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.7	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Actinoallomurus
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.58	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Actinocorallia
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.41	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__CALAED01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.41	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Streptosporangium
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.3	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01; g__JAFAQI01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.64	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01; g__DASSKP01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.63	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Lacisediminihabitans
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.49	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Rhodoglobus
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.62	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Homoserinibacter
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.96	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Leifsonia
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.62	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Herbiconiux
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	4.02	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.62	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Amnibacterium
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.54	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__JBDSKH01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.54	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Naasia
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.06	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Agromyces
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.27	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Lapillicoccus
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.08	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Pedococcus
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	2.06	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Fodinibacter
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.55	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__CAVRTM01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.92	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Terrabacter
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.71	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Oryzobacter
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.7	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Humibacillus
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.65	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Ornithinicoccus
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.5	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Angustibacteraceae; g__Angustibacter
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.6	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineosporiaceae; g__DATKNA01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.63	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineosporiaceae; g__JANNPJ01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	2.23	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae; g__Crystallibacter
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.84	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.77	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae; g__Georgenia
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.68	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.44	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae; g__Pengzhenrongella
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.69	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae; g__Actinotalea
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.2	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01; g__CAVVAH01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	2.05	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01; g__JAVEDA01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.7	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01; g__JBDUAP01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.36	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAWWOW01; f__JAWWOW01; g__JAWWOW01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.15	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Motilibacterales; f__Motilibacteraceae; g__JBQCHF01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.67	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Motilibacterales; f__Motilibacteraceae; g__Motilibacter_A
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.01	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Frankiales; f__Frankiaceae; g__JAVEDQ01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.58	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__BP-191; f__BP-191; g__BP-191
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.49	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAHEKZ01; f__JAHEKZ01; g__JAHEKZ01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	12.18	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__AC-51
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.39	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__JAOUEA01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.93	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__CALGFI01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.78	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__DASSJM01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.79	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12; g__JALYMB01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	16.61	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter_D
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	2.32	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter_F
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.55	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__JALYGY01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.25	Root; d__Bacteria; p__Actinomycetota; c__CALGFH01; o__CALGFH01; f__CALGFH01; g__CALGFH01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	9.16	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__OLB17
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.35	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__SPIREOTU_01959905
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	5.51	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__PSRF01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.64	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__UBA11740
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.11	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__QHXN01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.37	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__MOTU40_088234
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.29	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__JAIOJS01; g__DASYQD01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.0	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__UBA5704; g__DATMER01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	3.06	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__UBA5704; g__DATARR01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.4	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__UBA5704; g__UBA5704
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.49	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Gp7-AA8; f__Gp7-AA8; g__JAJPHC01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	2.57	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Gp7-AA8; f__Gp7-AA8; g__QHVT01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	3.63	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__JBDSLU01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.92	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Luteitalea
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	3.16	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__CAVVIG01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	4.72	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__CAVQFC01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.44	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__SMAGOTU_15266
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.16	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__CAVREM01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.56	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__DATLLJ01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.6	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__CADEEX01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.98	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__QHWK01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.35	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__CAVTHG01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.6	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__QHWF01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.33	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__CAVQJU01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.36	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__Gp6-AA45
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.36	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__WHSN01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.44	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__JAHFUI01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.98	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__QHWT01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.39	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__SPIREOTU_01779061
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	6.5	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__JAICSD01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.49	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__JACCXG01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	2.29	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__JACDCA01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.41	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__SPIREOTU_01379579
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	4.74	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__JALZOC01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	2.2	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__DATBJJ01
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	0.77	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__MGYG000495508
Caro-Soil-SIP-pooled__JSP2_5__27649__L1_S29_L005_R1_001	1.48	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__CAVSUB01
