sample	coverage	taxonomy
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.44	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__UBA6265; g__DASQCG01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.15	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__CFX8; g__JBBECJ01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.42	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__CADCWN01; g__CADCWN01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.34	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae; g__SPIREOTU_00096833
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	4.45	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__CAIXZV01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	6.65	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__UBA5189
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	10.66	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__SPCO01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.65	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__JAFMJV01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	4.71	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__CF-46
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.37	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__MOTU40_059771
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	3.83	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__JALYGJ01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.96	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__JACDAV01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.8	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4; g__DASSHA01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.22	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__QHBO01; f__QHBO01; g__DASSCW01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	2.3	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__QHBO01; f__QHBO01; g__JACDBZ01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.66	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__P2-11E; f__P2-11E; g__CF-39
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	2.29	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__DSTF01; f__WHTK01; g__WHTK01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	3.09	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__JACCZL01; g__JADZEM01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.62	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__JACCZL01; g__CAVXYC01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.57	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__JAJPHF01; g__JAJPHF01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	2.12	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__CF-72; g__CF-72
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.68	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae; g__CFX2
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.58	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae; g__Flexifilum
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.72	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__Villigracilaceae; g__Defluviilinea
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.61	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Caldilineales; f__Caldilineaceae; g__QEUY01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.51	Root; d__Bacteria; p__Chloroflexota; c__Dormibacteria; o__Dormibacterales; f__Dormibacteraceae; g__SPIREOTU_01764225
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.41	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__JAENWD01; g__JAENWD01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	2.28	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__JAENWD01; g__CAVUCH01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	4.84	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__JALZOC01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.23	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__CAVSUB01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	2.42	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__JACDCA01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.84	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__QHWT01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	4.09	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__JAICSD01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.79	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__SPIREOTU_01779061
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.66	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__DATBJJ01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.94	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21; g__JACCXG01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.79	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__MGYG000491239
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	7.38	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__Gp6-AA40
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	3.14	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__12-FULL-67-14b
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.5	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999; g__DASYRM01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	3.23	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__CAVQFC01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.52	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__DATLLJ01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.57	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__DATATJ01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.53	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__QHWF01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.41	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__Gp6-AA45
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.87	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__CAVQJU01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.1	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__QHWK01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	4.32	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01; g__CAVVIG01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	3.22	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__JBDSLU01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.11	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__Luteitalea
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.01	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae; g__MGYG000499490
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	3.31	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__JAMQPK01; g__JAMQPK01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.58	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae; g__Telmatobacter
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	2.79	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae; g__Sulfotelmatobacter
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.01	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae; g__Edaphobacter
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.58	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae; g__Bog-257
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.77	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae; g__Gp1-AA145
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.67	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae; g__Angelobacter
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.64	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae; g__JAICLA01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.45	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae; g__DATMXP01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.72	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae; g__Solibacter
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.7	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae; g__JAWXCM01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	3.26	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae; g__DASQDN01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	2.54	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae; g__Bog-105
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.47	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae; g__SPIREOTU_00059425
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.32	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae; g__Palsa-187
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.2	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae; g__BOG-234
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.93	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae; g__PSRJ01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.62	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae; g__CAZSQK01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.67	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__20CM-2-55-15; f__20CM-2-55-15; g__20CM-2-55-15
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.57	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__20CM-2-55-15; f__20CM-2-55-15; g__JAHFTY01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	10.01	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__PSRF01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	2.76	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__QHXN01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	7.01	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__OLB17
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.97	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__UBA11740
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.48	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__JACVRN01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.84	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae; g__QHXM01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.95	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__UBA7656; f__UBA7656; g__DATENM01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	2.96	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__UBA5704; g__DATARR01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.27	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__UBA5704; g__DATMER01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.6	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__JAIOJS01; g__DASYQD01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	4.66	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Gp7-AA8; f__Gp7-AA8; g__QHVT01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.57	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Gp7-AA8; f__Gp7-AA8; g__JADGNZ01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.62	Root; d__Bacteria; p__Fibrobacterota; c__Fibrobacteria; o__UBA11236; f__UBA11236; g__Chersky-265
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.46	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__SXQI01; g__SPIREOTU_01905845
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.9	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__SXQI01; g__DASVNK01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.8	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__DASXHY01; g__DASXHY01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.94	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__SIBH01; g__JANNGC01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.94	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__UBA11358; g__UBA11358
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.05	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__UBA10450; g__JACCTI01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	8.13	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__UBA10450; g__Udaeobacter
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.92	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__UBA10450; g__AV69
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	2.63	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__UBA10450; g__AV80
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	2.58	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__UBA10450; g__Palsa-1392
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.37	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__UBA10450; g__AV40
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.51	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__Chthoniobacteraceae; g__SXWH01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.29	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__Chthoniobacteraceae; g__Chthoniobacter
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.13	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Opitutales; f__Opitutaceae; g__ER46
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.38	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__TPMCOTU_01116
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	3.33	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Cytobacillaceae; g__Bacillus_BD
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	3.36	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Cytobacillaceae; g__Neobacillus
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.57	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Amphibacillaceae; g__Ornithinibacillus
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.42	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Amphibacillaceae; g__Oceanobacillus
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.92	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__DSM-1321; g__Peribacillus
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	3.41	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Sporosarcina
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.51	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Psychrobacillus
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.46	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Lysinibacillus_B
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.74	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Ureibacillus
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.51	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales_A; f__Planococcaceae; g__Solibacillus
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.47	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Paenibacillales; f__NBRC-103111; g__Paenibacillus_E
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	6.5	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__PMG-095
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	3.31	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Labilithrix
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.97	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__DASWDH01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	2.28	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__SZUA-265
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.19	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__DASZVB01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.37	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Polyangiaceae; g__Sorangium
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.66	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__JAFGIB01; g__JADGRF01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	3.31	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__DASUME01; g__DASUME01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	3.36	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Fen-1088; f__Fen-1088; g__JADGRB01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.46	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Fen-1088; f__Fen-1088; g__DASRQZ01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.47	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Fen-1088; f__Fen-1088; g__CAVYGB01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.72	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Fen-1088; f__Fen-1088; g__MGYG000494173
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	10.8	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__JABFXX01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	1.36	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Haliangiales; f__Haliangiaceae; g__UBA2376
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.4	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Nannocystales; f__Nannocystaceae; g__Nannocystis
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.36	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Ginsengibacter
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.36	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__VBAS01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	4.32	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Flavisolibacter
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.98	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__JJ008
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	0.49	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__DATBFI01
Caro-Soil-SIP-pooled__JRP3_3__27647__L2_S51_L006_R1_001	2.12	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales; f__Chitinophagaceae; g__Ferruginibacter
