sample	coverage	taxonomy
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.44	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Craurococcus
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.05	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__G192
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.54	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseococcus
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.51	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Falsiroseomonas
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.81	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Pseudoroseomonas
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.41	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__JAVVHH01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.43	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__Roseomonas
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.71	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae; g__JAFKFI01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	3.81	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__CAIYRG01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	21.12	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__Rhizomicrobium
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.51	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae; g__SZUA-430
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	3.97	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Geminicoccales; f__Geminicoccaceae; g__Benzoatithermus
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.58	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Geminicoccales; f__Geminicoccaceae; g__SPIREOTU_01198370
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.16	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Geminicoccales; f__Geminicoccaceae; g__CAWHNT01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.47	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Geminicoccales; f__Geminicoccaceae; g__MOTU40_028396
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.69	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Geminicoccales; f__Geminicoccaceae; g__CALKJU01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.92	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Geminicoccales; f__Geminicoccaceae; g__DATAOG01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.79	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Skermanella
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.13	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae; g__Azospirillum
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	13.97	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__Reyranella
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.79	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae; g__JAFAZJ01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.35	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae; g__Dongia
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.95	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae; g__Dongia_A
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.37	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Dongiales; f__Dongiaceae; g__JAXMCI01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.46	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__CACIAM-22H2; f__CACIAM-22H2; g__DATAAP01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.49	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__CACIAM-22H2; f__CACIAM-22H2; g__Tagaea
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.51	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.27	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__DSM-16000; f__Inquilinaceae; g__Inquilinus
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.48	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Elsterales; f__Elsteraceae; g__GCMETA_00541101
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.49	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Elsterales; f__Elsteraceae; g__SPIREOTU_01487330
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.31	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__JAREAF01; f__JAREAF01; g__MGYG000511604
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.52	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Palsa-504
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.42	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Spirillospora
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	4.79	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Actinoallomurus
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.95	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Actinocorallia
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.95	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Nonomuraea
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.28	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Streptosporangium
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.68	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Trebonia
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__Microbispora
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.71	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__CALAED01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.4	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae; g__DASVBE01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.44	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Trujillonella
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.28	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Klenkia
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	9.75	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	13.73	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Modestobacter
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	19.03	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Blastococcus_B
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.3	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__YIM-151500
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	23.06	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__Geodermatophilus
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.06	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae; g__CAVZOY01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	6.5	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__CADCTP01; g__CADCTP01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.47	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__CADCTP01; g__JBBWZH01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	21.87	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Pseudonocardia
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.89	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinokineospora
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.42	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinosynnema
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.69	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Amycolatopsis
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	4.52	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinophytocola
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	4.55	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__GCA-003244245
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.52	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Lentzea
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.54	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__DASYTH01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	6.11	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Actinomycetospora
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.09	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Amycolatopsis_E
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.97	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Kutzneria
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.55	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae; g__Kibdelosporangium
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	6.63	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae; g__Jatrophihabitans_A
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	11.75	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae; g__Jatrophihabitans
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.19	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae; g__RYN-133
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.38	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae; g__DASXRA01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	64.33	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Mycobacterium
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.54	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Gordonia
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.89	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae; g__Nocardia
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	42.58	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Actinoplanes
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.35	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__AC-43
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.5	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Planosporangium
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.15	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__KBS50
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.77	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Catenuloplanes
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.41	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Plantactinospora
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.47	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__CAWDLX01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.02	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__CAVTWH01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.63	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__DATEJJ01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	4.96	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Micromonospora
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.46	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Hamadaea
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	4.77	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Dactylosporangium
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.59	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Phytohabitans
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.57	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Rugosimonospora
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.38	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Asanoa
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.51	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Actinocatenispora
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.47	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Luedemannella
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.16	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Catellatospora
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.24	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Virgisporangium
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.16	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Spirilliplanes
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae; g__Glycomyces
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.87	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Cryptosporangiaceae; g__Cryptosporangium
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.65	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Cryptosporangiaceae; g__CAVVAL01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.96	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01; g__RYN-111
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.08	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01; g__RYN-170
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.02	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01; g__RYN-124
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	3.02	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01; g__SCTD01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.51	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01; g__DATLGD01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	3.65	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Nakamurellaceae; g__Nakamurella
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.4	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Jiangellales; f__Jiangellaceae; g__Jiangella
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.99	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Angustibacteraceae; g__Angustibacter
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.51	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Angustibacteraceae; g__DATFPQ01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.91	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineococcaceae; g__Kineococcus
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	8.02	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.52	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae; g__Kocuria
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.85	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae; g__Crystallibacter
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.4	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Actinomycetaceae; g__Georgenia
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.65	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.52	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae; g__Promicromonospora
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.92	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae; g__Pengzhenrongella
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.54	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae; g__Actinotalea
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.42	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae; g__Xylanimonas
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.39	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas_A
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.31	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae; g__Isoptericola
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	3.87	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Pedococcus
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.42	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Fodinibacter
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.08	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Oryzobacter
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.95	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Phycicoccus
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.81	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Pedococcus_A
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	4.14	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Lapillicoccus
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	2.57	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Terrabacter
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.27	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Ornithinicoccus
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.89	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__CAVRTM01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.48	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae; g__Janibacter
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	6.29	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineosporiaceae; g__DATKNA01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	0.81	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineosporiaceae; g__JANNPJ01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	3.55	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__CAVURS01; g__CAVURS01
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	8.62	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Microbacterium
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.93	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Rhodoglobus
Caro-Soil-SIP-pooled__LS73_24__27678__L2_S72_L006_R1_001	1.6	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae; g__Naasia
