sample	coverage	taxonomy
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.74	Root; d__Bacteria; p__Armatimonadota; c__Chthonomonadetes; o__Chthonomonadales
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.28	Root; d__Bacteria; p__Armatimonadota; c__SYMT01; o__SYMT01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.34	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.06	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767-A
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.63	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.74	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.62	Root; d__Bacteria; p__Myxococcota; c__Kuafuiibacteriia; o__Kuafuiibacteriales
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.51	Root; d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.31	Root; d__Bacteria; p__Bdellovibrionota; c__UBA1018; o__UBA1018
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.45	Root; d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.4	Root; d__Bacteria; p__Bdellovibrionota_B; c__Oligoflexia; o__Oligoflexales
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.4	Root; d__Bacteria; p__Bacillota_I; c__Bacilli_A; o__Mycoplasmatales
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.23	Root; d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	3.27	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	4.71	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__Polyangiaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.18	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales; f__DASUME01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.89	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Haliangiales; f__Haliangiaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	2.54	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Fen-1088; f__Fen-1088
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	13.22	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales; f__Acidobacteriaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	9.0	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales; f__Bryobacteraceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	1.66	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__20CM-2-55-15; f__20CM-2-55-15
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.41	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Acidiferrales; f__UBA7541
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	1.1	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales; f__UBA5704
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	4.69	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Gp7-AA8; f__Gp7-AA8
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	10.11	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__CAVVIG01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	1.15	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__JAENWD01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	4.27	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__2-12-FULL-66-21
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	1.76	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__SCN-69-37
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.47	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__JAMQPK01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	2.9	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__UBA2999
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.27	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales; f__Vicinamibacteraceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	1.26	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Fen-336; f__Fen-336
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	5.47	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales; f__Pyrinomonadaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.9	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__UBA7656; f__UBA7656
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	22.75	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	8.56	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	9.6	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.86	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__JBBDJG01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	21.58	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__Gaiellaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	1.11	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JAICJC01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.66	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales; f__JALYLC01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.74	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Miltoncostaeales; f__Miltoncostaeaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	3.31	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Ilumatobacteraceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.87	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Iamiaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.77	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__AC-14
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.06	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JACCXE01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	1.02	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__JACDCH01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.46	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__Acidimicrobilacustridaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.23	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__VFJN01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.93	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales; f__CADCSY01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.24	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__DASPTH01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	1.61	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-610
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.75	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__PALSA-555
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.49	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256; f__JAENVU01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	5.88	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Micromonosporaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	3.71	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Pseudonocardiaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	1.04	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Jatrophihabitantaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	3.65	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Geodermatophilaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.44	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__Mycobacteriaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	1.45	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__SCTD01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.48	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales; f__CADCTP01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.53	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Micrococcaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	2.39	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Dermatophilaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.63	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Kineosporiaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	1.79	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Cellulomonadaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	3.72	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Microbacteriaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.35	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales; f__Angustibacteraceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	7.25	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Nocardioidaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.75	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales; f__Propionibacteriaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.72	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01; f__JAFAQI01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	1.56	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales; f__Streptomycetaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	3.08	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptosporangiales; f__Streptosporangiaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	1.67	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JACCUZ01; f__JACCUZ01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.68	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Frankiales; f__Frankiaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.63	Root; d__Bacteria; p__Actinomycetota; c__Rubrobacteria; o__Rubrobacterales; f__Rubrobacteraceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	3.0	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738; f__HRBIN12
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.34	Root; d__Bacteria; p__Actinomycetota; c__CALGFH01; o__CALGFH01; f__CALGFH01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.51	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales; f__Longimicrobiaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	2.75	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__GWC2-71-9
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	8.87	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__Gemmatimonadaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.45	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales; f__JACORV01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.17	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__FW602-bin22; f__FW602-bin22
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.17	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__CF-72
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.57	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__JACCZL01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.13	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__JAJPHF01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.45	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077; f__SHYK01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.21	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__QHBQ01; f__JADMIH01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.4	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__QHBQ01; f__JAICKM01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	2.33	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__UBA6265
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.57	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales; f__CADCWN01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.86	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Chloroflexales; f__Roseiflexaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.62	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales; f__UBA6663
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.51	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales; f__Phototrophicaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	8.16	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__Limnocylindrales; f__CSP1-4
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.32	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__QHBO01; f__QHBO01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.35	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria; o__P2-11E; f__P2-11E
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.82	Root; d__Bacteria; p__Chloroflexota; c__Dormibacteria; o__Dormibacterales; f__Dormibacteraceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	10.22	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	3.38	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	10.02	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Xanthobacteraceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	2.24	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.8	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Aestuariivirgaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.4	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Methyloligellaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.34	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales; f__Devosiaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.59	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micropepsales; f__Micropepsaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	2.15	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	2.03	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Acetobacterales; f__Acetobacteraceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	2.21	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__ATCC43930; f__CGMCC-115725
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.86	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Geminicoccales; f__Geminicoccaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.77	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Reyranellales; f__Reyranellaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.23	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Azospirillales; f__Azospirillaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.1	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Rariloculaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	3.11	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales; f__Steroidobacteraceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.36	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Usitatibacteraceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	5.72	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_C
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.98	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Casimicrobiaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	2.67	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-39
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.79	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Burkholderiaceae_D
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.66	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__SG8-41
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.4	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Rhodocyclaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	1.5	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.36	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales; f__Rhodanobacteraceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.45	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Nevskiales; f__Nevskiaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.45	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__DSM-16500; f__DSM-16500
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	12.07	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales; f__Gemmataceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.35	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Lacipirellulaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	2.16	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales; f__Pirellulaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	8.08	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Isosphaerales; f__Isosphaeraceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.78	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	10.03	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.48	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__WQYP01; f__WQYP01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.62	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales; f__UBA1924
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.11	Root; d__Bacteria; p__Planctomycetota; c__MHYJ01; o__MHYJ01; f__JACPRB01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	4.16	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__UBA10450
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	2.0	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__Chthoniobacteraceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	1.13	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__UBA8199
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	1.29	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__SXQI01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.23	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__SIBH01
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.01	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales; f__UBA11358
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	1.18	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Opitutales; f__Opitutaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.4	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Verrucomicrobiales; f__Verrucomicrobiaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	0.45	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Cytobacillaceae
Caro-Soil-SIP-pooled__LSP2_17__27671__L3_S1329_L007_R1_001	1.91	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__Saccharimonadales; f__UBA4665
