sample	coverage	taxonomy
Caro-Soil-SIP-pooled__LRP2_14__27668__L1_S38_L005_R1_001	0.75	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__40CM-4-68-19; g__40CM-4-68-19; s__40CM-4-68-19 sp041499865
Caro-Soil-SIP-pooled__LRP2_14__27668__L1_S38_L005_R1_001	0.92	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales; f__40CM-4-68-19; g__VBKO01; s__VBKO01 sp045802855
Caro-Soil-SIP-pooled__LRP2_14__27668__L1_S38_L005_R1_001	0.76	Root; d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales; f__Nitrospiraceae; g__Palsa-1315; s__Palsa-1315 sp035607135
Caro-Soil-SIP-pooled__LRP2_14__27668__L1_S38_L005_R1_001	1.33	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales; f__UBA10450; g__Udaeobacter; s__Udaeobacter SPIREOTU_01050020
Caro-Soil-SIP-pooled__LRP2_14__27668__L1_S38_L005_R1_001	2.48	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Cytobacillaceae; g__Bacillus_BD; s__Bacillus_BD sp963708895
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	3.22	Root; d__Archaea
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	23.36	Root; d__Bacteria
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.22	Root; d__Archaea; p__Thermoproteota
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.79	Root; d__Archaea; p__Thermoplasmatota
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	4.49	Root; d__Bacteria; p__Actinomycetota
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.35	Root; d__Bacteria; p__Acidobacteriota
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	2.86	Root; d__Bacteria; p__Planctomycetota
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.89	Root; d__Bacteria; p__Armatimonadota
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	2.38	Root; d__Bacteria; p__Patescibacteriota
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.59	Root; d__Bacteria; p__Chloroflexota
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.64	Root; d__Bacteria; p__Myxococcota_A
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.17	Root; d__Bacteria; p__Bacteroidota
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	2.09	Root; d__Bacteria; p__Myxococcota
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.64	Root; d__Bacteria; p__Bacillota
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.45	Root; d__Bacteria; p__Omnitrophota
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.86	Root; d__Bacteria; p__Desulfobacterota
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.16	Root; d__Bacteria; p__Verrucomicrobiota
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.14	Root; d__Bacteria; p__Bdellovibrionota
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.11	Root; d__Bacteria; p__Elusimicrobiota
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.22	Root; d__Bacteria; p__Nitrospirota
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.4	Root; d__Bacteria; p__Cyanobacteriota
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.05	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.37	Root; d__Archaea; p__Thermoplasmatota; c__Thermoplasmata
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.73	Root; d__Archaea; p__Nanobdellota; c__Nanobdellia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.35	Root; d__Archaea; p__Aenigmatarchaeota; c__Aenigmatarchaeia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	9.8	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.54	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	13.14	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.57	Root; d__Bacteria; p__Actinomycetota; c__CADDZG01
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	2.75	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.3	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.49	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.83	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	17.79	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	6.14	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.41	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.8	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.06	Root; d__Bacteria; p__Planctomycetota; c__MHYJ01
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.23	Root; d__Bacteria; p__Planctomycetota; c__J058
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.62	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.85	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.58	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.06	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.45	Root; d__Bacteria; p__Chloroflexota; c__Limnocylindria
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.81	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.79	Root; d__Bacteria; p__Chloroflexota; c__UBA6077
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	2.38	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.6	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.4	Root; d__Bacteria; p__Chloroflexota; c__Dormibacteria
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.48	Root; d__Bacteria; p__Chloroflexota; c__UBA11872
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.45	Root; d__Bacteria; p__Chloroflexota; c__UBA5177
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	2.88	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.06	Root; d__Bacteria; p__Myxococcota_A; c__UBA796
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	3.76	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.51	Root; d__Bacteria; p__Bacteroidota; c__Ignavibacteria
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.16	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.06	Root; d__Bacteria; p__Myxococcota; c__Myxococcia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	2.78	Root; d__Bacteria; p__Bacillota; c__Bacilli
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	2.58	Root; d__Bacteria; p__Bacillota; c__Clostridia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.45	Root; d__Bacteria; p__Omnitrophota; c__Gorgyraeia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	2.84	Root; d__Bacteria; p__Desulfobacterota; c__Binatia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.26	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.45	Root; d__Bacteria; p__Bdellovibrionota; c__UBA1018
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.45	Root; d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.96	Root; d__Bacteria; p__Elusimicrobiota; c__Elusimicrobia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.45	Root; d__Bacteria; p__Bacillota_I; c__Bacilli_A
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.34	Root; d__Bacteria; p__Sumerlaeota; c__Sumerlaeia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.51	Root; d__Bacteria; p__Cyanobacteriota; c__Vampirovibrionia
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.11	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	10.78	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.11	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Gaiellales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	11.87	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__Acidimicrobiales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	3.45	Root; d__Bacteria; p__Actinomycetota; c__Acidimicrobiia; o__IMCC26256
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	4.32	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Actinomycetales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	3.94	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Mycobacteriales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.61	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Propionibacteriales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.38	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__Streptomycetales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.91	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__S36-B12
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.28	Root; d__Bacteria; p__Actinomycetota; c__Actinomycetes; o__JAFAQI01
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.09	Root; d__Bacteria; p__Actinomycetota; c__UBA4738; o__UBA4738
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.07	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__20CM-2-55-15
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.26	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Terriglobales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.11	Root; d__Bacteria; p__Acidobacteriota; c__Terriglobia; o__Bryobacterales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	4.61	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Vicinamibacterales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.4	Root; d__Bacteria; p__Acidobacteriota; c__Vicinamibacteria; o__Fen-336
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.41	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__Pyrinomonadales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.57	Root; d__Bacteria; p__Acidobacteriota; c__Blastocatellia; o__UBA7656
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.66	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__Multivoradales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.46	Root; d__Bacteria; p__Acidobacteriota; c__Thermoanaerobaculia; o__UBA5066
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	7.92	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhizobiales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Sphingomonadales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.25	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__ATCC43930
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.85	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Caulobacterales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.63	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Micavibrionales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.23	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Reyranellales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.38	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodospirillales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__CACIAM-22H2
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.06	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rhodobacterales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.51	Root; d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Rickettsiales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	6.53	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.45	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Xanthomonadales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.45	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Steroidobacterales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.42	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.26	Root; d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Natronospirales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.17	Root; d__Bacteria; p__Planctomycetota; c__Phycisphaerae; o__Phycisphaerales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	4.2	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Pirellulales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.64	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Gemmatales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.11	Root; d__Bacteria; p__Planctomycetota; c__Planctomycetia; o__Planctomycetales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.11	Root; d__Bacteria; p__Planctomycetota; c__UBA1135; o__UBA1135
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.34	Root; d__Bacteria; p__Planctomycetota; c__J058; o__J058
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.45	Root; d__Bacteria; p__Planctomycetota; c__PLA2; o__PLA2
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.74	Root; d__Bacteria; p__Armatimonadota; c__SYMT01; o__SYMT01
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.62	Root; d__Bacteria; p__Armatimonadota; c__Chthonomonadetes; o__Chthonomonadales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.39	Root; d__Bacteria; p__Armatimonadota; c__Armatimonadia; o__Armatimonadales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	3.54	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__Saccharimonadales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.51	Root; d__Bacteria; p__Patescibacteriota; c__Saccharimonadia; o__UBA4664
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	2.09	Root; d__Bacteria; p__Patescibacteriota; c__Minisyncoccia; o__Phycocordibacterales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.34	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia; o__Levybacterales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.17	Root; d__Bacteria; p__Patescibacteriota; c__Microgenomatia; o__Daviesbacterales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.68	Root; d__Bacteria; p__Patescibacteriota; c__Doudnabacteria; o__UBA920
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.06	Root; d__Bacteria; p__Patescibacteriota; c__Gracilibacteria; o__Peribacterales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.73	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Thermomicrobiales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.23	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__QHBQ01
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.12	Root; d__Bacteria; p__Chloroflexota; c__Chloroflexia; o__Chloroflexales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.78	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__UBA6077
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.02	Root; d__Bacteria; p__Chloroflexota; c__UBA6077; o__FW602-bin22
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.16	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__DSTF01
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.51	Root; d__Bacteria; p__Chloroflexota; c__Dehalococcoidia; o__CAUJGQ01
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.57	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Anaerolineales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.45	Root; d__Bacteria; p__Chloroflexota; c__Anaerolineae; o__Aggregatilineales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.4	Root; d__Bacteria; p__Chloroflexota; c__Ktedonobacteria; o__Ktedonobacterales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.51	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Polyangiales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.23	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Haliangiales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.97	Root; d__Bacteria; p__Myxococcota_A; c__Polyangia; o__Palsa-1104
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.91	Root; d__Bacteria; p__Myxococcota_A; c__UBA796; o__UBA796
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.81	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.3	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.23	Root; d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__AKYH767-A
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.06	Root; d__Bacteria; p__Bacteroidota; c__Ignavibacteria; o__OLB7
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.77	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Gemmatimonadales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.68	Root; d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadetes; o__Longimicrobiales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.94	Root; d__Bacteria; p__Myxococcota; c__Myxococcia; o__Myxococcales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	2.18	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.61	Root; d__Bacteria; p__Bacillota; c__Bacilli; o__Paenibacillales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.77	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Acetivibrionales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.76	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.23	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Lutisporales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.79	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Clostridiales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.24	Root; d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.45	Root; d__Bacteria; p__Omnitrophota; c__Gorgyraeia; o__Zapsychrales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.4	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Verrucomicrobiales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	6.06	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Limisphaerales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.61	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Chthoniobacterales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.17	Root; d__Bacteria; p__Verrucomicrobiota; c__Verrucomicrobiia; o__Opitutales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.69	Root; d__Bacteria; p__Bdellovibrionota; c__UBA1018; o__UBA1018
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.25	Root; d__Bacteria; p__Bdellovibrionota; c__Bdellovibrionia; o__Bdellovibrionales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.06	Root; d__Bacteria; p__Methylomirabilota; c__Methylomirabilia; o__Rokubacteriales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.97	Root; d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.4	Root; d__Bacteria; p__Nitrospirota; c__Nitrospiria; o__Nitrospirales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	1.71	Root; d__Bacteria; p__Babelota; c__Babeliae; o__Babelales
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	3.77	Root; d__Archaea; p__Thermoproteota; c__Nitrososphaeria; o__Nitrososphaerales; f__Nitrososphaeraceae
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	41.75	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	16.51	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__Thermoleophilaceae
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	23.68	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__70-9
Caro-Soil-SIP-pooled__LRP2_14__27668__L2_S62_L006_R1_001	0.91	Root; d__Bacteria; p__Actinomycetota; c__Thermoleophilia; o__Solirubrobacterales; f__JBBDJG01
