b'localtime,baroTrend3Hr,baro,temp,windSpeed,windSpeedAvg10Min,windDirection,humidity,rainRate,solarRadiation,stormRain,currentDateOfStorm,dayRain_c,monthRain_c,yearRain_c,dayET_c,monthET_c,yearET_c,transmitterBattery,consoleBattery,commStatus,dayHigh_c,dayLow_c,dewPoint_c,uvIndex,utcdatetime,localizeddatetime\r\n'
b'2024-02-02T08:15:00Z,,,48.3,4.0,,295.397637795276,89.5,,0.0,,,0.130000000000001,1.8,13.2,0.0,0.237597064599524,40.542089403031,,,,56.4,43.9,48.3,,2024-02-02T08:15:00Z,2024-02-02 00:15:00-08:00\r\n'
b'2024-02-02T08:30:00Z,,,48.3,1.0,,224.728346456693,90.0,,0.0,,,0.140000000000001,1.81,13.21,0.0,0.237597064599524,40.542089403031,,,,56.4,43.9,48.3,,2024-02-02T08:30:00Z,2024-02-02 00:30:00-08:00\r\n'
b'2024-02-02T08:45:00Z,,,49.3,3.0,,285.503937007874,91.0,,0.0,,,0.140000000000001,1.81,13.21,0.0,0.237597064599524,40.542089403031,,,,56.4,43.9,49.3,,2024-02-02T08:45:00Z,2024-02-02 00:45:00-08:00\r\n'
b'2024-02-02T09:00:00Z,,,49.7,3.0,,346.279527559055,90.5,,0.0,,,0.140000000000001,1.81,13.21,0.0,0.237597064599524,40.542089403031,,,,56.4,43.9,49.7,,2024-02-02T09:00:00Z,2024-02-02 01:00:00-08:00\r\n'
b'2024-02-02T09:15:00Z,,,49.7,1.0,,203.527559055118,91.0,,0.0,,,0.140000000000001,1.81,13.21,0.0,0.237597064599524,40.542089403031,,,,56.4,43.9,49.7,,2024-02-02T09:15:00Z,2024-02-02 01:15:00-08:00\r\n'
b'2024-02-02T09:30:00Z,,,49.9,3.0,,269.956692913386,91.0,,0.0,,,0.140000000000001,1.81,13.21,2.93867528978029e-05,0.237626451352422,40.5421187897839,,,,56.4,43.9,49.9,,2024-02-02T09:30:00Z,2024-02-02 01:30:00-08:00\r\n'
b'2024-02-02T09:45:00Z,,,49.4,0.0,,255.822834645669,91.5,,0.0,,,0.140000000000001,1.81,13.21,4.91001472412472e-05,0.237646164746765,40.5421385031782,,,,56.4,43.9,49.4,,2024-02-02T09:45:00Z,2024-02-02 01:45:00-08:00\r\n'
b'2024-02-02T10:00:00Z,,,49.3,1.0,,35.3346456692913,92.0,,0.0,,,0.210000000000001,1.88,13.28,4.91001472412472e-05,0.237646164746765,40.5421385031782,,,,56.4,43.9,49.3,,2024-02-02T10:00:00Z,2024-02-02 02:00:00-08:00\r\n'
b'2024-02-02T10:15:00Z,,,48.5,2.0,,291.157480314961,92.5,,0.0,,,0.210000000000001,1.88,13.28,6.49136289118983e-05,0.237661978228436,40.5421543166599,,,,56.4,43.9,48.5,,2024-02-02T10:15:00Z,2024-02-02 02:15:00-08:00\r\n'
b'2024-02-02T10:30:00Z,,,48.2,1.0,,309.531496062992,92.5,,0.0,,,0.210000000000001,1.88,13.28,7.96176080940962e-05,0.237676682207618,40.5421690206391,,,,56.4,43.9,48.2,,2024-02-02T10:30:00Z,2024-02-02 02:30:00-08:00\r\n'
b'2024-02-02T10:45:00Z,,,47.6,0.0,,309.531496062992,93.0,,0.0,,,0.210000000000001,1.88,13.28,7.96176080940962e-05,0.237676682207618,40.5421690206391,,,,56.4,43.9,47.6,,2024-02-02T10:45:00Z,2024-02-02 02:45:00-08:00\r\n'
b'2024-02-02T11:00:00Z,,,47.6,1.0,,281.263779527559,93.5,,0.0,,,0.210000000000001,1.88,13.28,7.96176080940962e-05,0.237676682207618,40.5421690206391,,,,56.4,43.9,47.6,,2024-02-02T11:00:00Z,2024-02-02 03:00:00-08:00\r\n'
b'2024-02-02T11:15:00Z,,,47.6,1.0,,337.799212598425,94.0,,0.0,,,0.230000000000001,1.9,13.3,8.27253110393816e-05,0.237679789910563,40.542172128342,,,,56.4,43.9,47.6,,2024-02-02T11:15:00Z,2024-02-02 03:15:00-08:00\r\n'
b'2024-02-02T11:30:00Z,,,47.6,0.0,,289.744094488189,94.0,,0.0,,,0.230000000000001,1.9,13.3,8.27253110393816e-05,0.237679789910563,40.542172128342,,,,56.4,43.9,47.6,,2024-02-02T11:30:00Z,2024-02-02 03:30:00-08:00\r\n'
b'2024-02-02T11:45:00Z,,,47.2,0.0,,289.744094488189,94.0,,0.0,,,0.230000000000001,1.9,13.3,8.27253110393816e-05,0.237679789910563,40.542172128342,,,,56.4,43.9,47.2,,2024-02-02T11:45:00Z,2024-02-02 03:45:00-08:00\r\n'
b'2024-02-02T12:00:00Z,,,47.1,1.0,,289.744094488189,94.0,,0.0,,,0.230000000000001,1.9,13.3,8.27253110393816e-05,0.237679789910563,40.542172128342,,,,56.4,43.9,47.1,,2024-02-02T12:00:00Z,2024-02-02 04:00:00-08:00\r\n'
b'2024-02-02T12:15:00Z,,,46.9,1.0,,289.744094488189,94.5,,0.0,,,0.230000000000001,1.9,13.3,8.45489349308561e-05,0.237681613534454,40.5421739519659,,,,56.4,43.9,46.9,,2024-02-02T12:15:00Z,2024-02-02 04:15:00-08:00\r\n'
b'2024-02-02T12:30:00Z,,,46.4,2.0,,289.744094488189,94.5,,0.0,,,0.230000000000001,1.9,13.3,9.18707349824792e-05,0.237688935334506,40.542181273766,,,,56.4,43.9,46.4,,2024-02-02T12:30:00Z,2024-02-02 04:30:00-08:00\r\n'
b'2024-02-02T12:45:00Z,,,46.3,1.0,,289.744094488189,94.5,,0.0,,,0.230000000000001,1.9,13.3,9.91162113929682e-05,0.237696180810916,40.5421885192424,,,,56.4,43.9,46.3,,2024-02-02T12:45:00Z,2024-02-02 04:45:00-08:00\r\n'
b'2024-02-02T13:00:00Z,,,45.8,2.0,,289.744094488189,94.5,,0.0,,,0.230000000000001,1.9,13.3,0.00010628614472308,0.237703350744246,40.5421956891757,,,,56.4,43.9,45.8,,2024-02-02T13:00:00Z,2024-02-02 05:00:00-08:00\r\n'
b'2024-02-02T13:15:00Z,,,45.1,1.0,,299.637795275591,94.5,,0.0,,,0.230000000000001,1.9,13.3,0.000113307304482782,0.237710371904006,40.5422027103355,,,,56.4,43.9,45.1,,2024-02-02T13:15:00Z,2024-02-02 05:15:00-08:00\r\n'
b'2024-02-02T13:30:00Z,,,44.8,2.0,,299.637795275591,95.0,,0.0,,,0.230000000000001,1.9,13.3,0.000119402684021744,0.237716467283545,40.542208805715,,,,56.4,43.9,44.8,,2024-02-02T13:30:00Z,2024-02-02 05:30:00-08:00\r\n'
b'2024-02-02T13:45:00Z,,,44.7,2.0,,299.637795275591,95.0,,0.0,,,0.230000000000001,1.9,13.3,0.000129272522641921,0.237726337122165,40.5422186755536,,,,56.4,43.9,44.7,,2024-02-02T13:45:00Z,2024-02-02 05:45:00-08:00\r\n'
b'2024-02-02T14:00:00Z,,,45.1,2.0,,299.637795275591,95.0,,0.0,,,0.230000000000001,1.9,13.3,0.000139189441756362,0.237736254041279,40.5422285924727,,,,56.4,43.9,45.1,,2024-02-02T14:00:00Z,2024-02-02 06:00:00-08:00\r\n'
b'2024-02-02T14:15:00Z,,,44.6,1.0,,299.637795275591,95.0,,0.0,,,0.230000000000001,1.9,13.3,0.000144460258534217,0.237741524858057,40.5422338632895,,,,56.4,43.9,44.6,,2024-02-02T14:15:00Z,2024-02-02 06:15:00-08:00\r\n'
b'2024-02-02T14:30:00Z,,,45.0,1.0,,299.637795275591,95.0,,0.0,,,0.230000000000001,1.9,13.3,0.000144460258534217,0.237741524858057,40.5422338632895,,,,56.4,43.9,45.0,,2024-02-02T14:30:00Z,2024-02-02 06:30:00-08:00\r\n'
b'2024-02-02T14:45:00Z,,,45.2,2.0,,278.437007874016,95.0,,7.0,,,0.230000000000001,1.9,13.3,0.000157401575931105,0.237754466175454,40.5422468046069,,,,56.4,43.9,45.2,,2024-02-02T14:45:00Z,2024-02-02 06:45:00-08:00\r\n'
b'2024-02-02T15:00:00Z,,,44.0,0.0,,278.437007874016,95.0,,28.0,,,0.230000000000001,1.9,13.3,0.000230542921959782,0.237827607521483,40.5423199459529,,,,56.4,43.9,44.0,,2024-02-02T15:00:00Z,2024-02-02 07:00:00-08:00\r\n'
b'2024-02-02T15:15:00Z,,,44.5,0.0,,278.437007874016,95.0,,63.0,,,0.230000000000001,1.9,13.3,0.000423797349745613,0.238020861949269,40.5425132003807,,,,56.4,43.9,44.5,,2024-02-02T15:15:00Z,2024-02-02 07:15:00-08:00\r\n'
b'2024-02-02T15:30:00Z,,,43.9,0.0,,278.437007874016,95.0,,98.0,,,0.230000000000001,1.9,13.3,0.000784069897226383,0.23838113449675,40.5428734729282,,,,56.4,43.9,43.9,,2024-02-02T15:30:00Z,2024-02-02 07:30:00-08:00\r\n'
b'2024-02-02T15:45:00Z,,,45.2,0.0,,278.437007874016,95.5,,400.0,,,0.230000000000001,1.9,13.3,0.00180423894336642,0.23940130354289,40.5438936419743,,,,56.4,43.9,45.2,,2024-02-02T15:45:00Z,2024-02-02 07:45:00-08:00\r\n'
b'2024-02-02T16:00:00Z,,,46.4,0.0,,7.06692913385827,95.5,,808.0,,,0.230000000000001,1.9,13.3,0.00432148037607579,0.241918544975599,40.546410883407,,,,56.4,43.9,46.4,,2024-02-02T16:00:00Z,2024-02-02 08:00:00-08:00\r\n'
b'2024-02-02T16:15:00Z,,,47.5,0.0,,7.06692913385827,96.0,,808.0,,,0.230000000000001,1.9,13.3,0.00791301708281822,0.245510081682341,40.5500024201137,,,,56.4,43.9,47.5,,2024-02-02T16:15:00Z,2024-02-02 08:15:00-08:00\r\n'
b'2024-02-02T16:30:00Z,,,49.1,1.0,,7.06692913385827,95.5,,1181.0,,,0.230000000000001,1.9,13.3,0.0125500250300715,0.250147089629594,40.554639428061,,,,56.4,43.9,49.1,,2024-02-02T16:30:00Z,2024-02-02 08:30:00-08:00\r\n'
b'2024-02-02T16:45:00Z,,,50.3,1.0,,7.06692913385827,93.5,,1279.0,,,0.230000000000001,1.9,13.3,0.0185369288703166,0.256133993469839,40.5606263319012,,,,56.4,43.9,50.3,,2024-02-02T16:45:00Z,2024-02-02 08:45:00-08:00\r\n'
b'2024-02-02T17:00:00Z,,,51.8,1.0,,7.06692913385827,90.5,,1596.0,,,0.230000000000001,1.9,13.3,0.0257670333604111,0.263364097959933,40.5678564363913,,,,56.4,43.9,51.8,,2024-02-02T17:00:00Z,2024-02-02 09:00:00-08:00\r\n'
b'2024-02-02T17:15:00Z,,,52.1,4.0,,7.06692913385827,87.5,,1680.0,,,0.230000000000001,1.9,13.3,0.033758992642583,0.271356057242105,40.5758483956735,,,,56.4,43.9,52.1,,2024-02-02T17:15:00Z,2024-02-02 09:15:00-08:00\r\n'
b'2024-02-02T17:30:00Z,,,52.7,4.0,,7.06692913385827,86.0,,1933.0,,,0.230000000000001,1.9,13.3,0.0422294091473713,0.279826473746893,40.5843188121783,,,,56.4,43.9,52.7,,2024-02-02T17:30:00Z,2024-02-02 09:30:00-08:00\r\n'
b'2024-02-02T17:45:00Z,,,53.2,7.0,,7.06692913385827,83.0,,2165.0,,,0.230000000000001,1.9,13.3,0.0515217096021006,0.289118774201622,40.593611112633,,,,56.4,43.9,53.2,,2024-02-02T17:45:00Z,2024-02-02 09:45:00-08:00\r\n'
b'2024-02-02T18:00:00Z,,,53.2,4.0,,7.06692913385827,82.0,,2608.0,,,0.230000000000001,1.9,13.3,0.0624508922841134,0.300047956883635,40.604540295315,,,,56.4,43.9,53.2,,2024-02-02T18:00:00Z,2024-02-02 10:00:00-08:00\r\n'
b'2024-02-02T18:15:00Z,,,53.1,7.0,,7.06692913385827,83.5,,773.0,,,0.230000000000001,1.9,13.3,0.0701314061300891,0.307728470729611,40.612220809161,,,,56.4,43.9,53.1,,2024-02-02T18:15:00Z,2024-02-02 10:15:00-08:00\r\n'
b'2024-02-02T18:30:00Z,,,53.8,4.0,,7.06692913385827,81.0,,2601.0,,,0.230000000000001,1.9,13.3,0.0778429425604652,0.315440007159987,40.6199323455914,,,,56.4,43.9,53.8,,2024-02-02T18:30:00Z,2024-02-02 10:30:00-08:00\r\n'
b'2024-02-02T18:45:00Z,,,54.5,5.0,,7.06692913385827,80.5,,2531.0,,,0.230000000000001,1.9,13.3,0.0902128711367075,0.327809935736229,40.6323022741676,,,,56.4,43.9,54.5,,2024-02-02T18:45:00Z,2024-02-02 10:45:00-08:00\r\n'
b'2024-02-02T19:00:00Z,,,53.6,6.0,,7.06692913385827,79.5,,759.0,,,0.230000000000001,1.9,13.3,0.0978366238422665,0.335433688441788,40.6399260268732,,,,56.4,43.9,53.6,,2024-02-02T19:00:00Z,2024-02-02 11:00:00-08:00\r\n'
b'2024-02-02T19:15:00Z,,,55.5,11.0,,7.06692913385827,76.5,,1511.0,,,0.230000000000001,1.9,13.3,0.102781183871782,0.340378248471303,40.6448705869027,,,,56.4,43.9,55.5,,2024-02-02T19:15:00Z,2024-02-02 11:15:00-08:00\r\n'
b'2024-02-02T19:30:00Z,,,54.9,9.0,,7.06692913385827,73.5,,2650.0,,,0.230000000000001,1.9,13.3,0.111640288696907,0.349237353296428,40.6537296917278,,,,56.4,43.9,54.9,,2024-02-02T19:30:00Z,2024-02-02 11:30:00-08:00\r\n'
b'2024-02-02T19:45:00Z,,,54.0,5.0,,7.06692913385827,75.5,,3346.0,,,0.230000000000001,1.9,13.3,0.125206451796654,0.362803516396175,40.6672958548275,,,,56.4,43.9,54.0,,2024-02-02T19:45:00Z,2024-02-02 11:45:00-08:00\r\n'
b'2024-02-02T20:00:00Z,,,54.2,6.0,,7.06692913385827,76.0,,548.0,,,0.230000000000001,1.9,13.3,0.134317660997667,0.371914725597188,40.6764070640285,,,,56.4,43.9,54.2,,2024-02-02T20:00:00Z,2024-02-02 12:00:00-08:00\r\n'
b'2024-02-02T20:15:00Z,,,54.4,7.0,,7.06692913385827,74.5,,745.0,,,0.230000000000001,1.9,13.3,0.137262627594482,0.374859692194003,40.6793520306253,,,,56.4,43.9,54.4,,2024-02-02T20:15:00Z,2024-02-02 12:15:00-08:00\r\n'
b'2024-02-02T20:30:00Z,,,55.8,5.0,,7.06692913385827,76.5,,2397.0,,,0.230000000000001,1.9,13.3,0.144633867012855,0.382230931612376,40.6867232700437,,,,56.4,43.9,55.8,,2024-02-02T20:30:00Z,2024-02-02 12:30:00-08:00\r\n'
b'2024-02-02T20:45:00Z,,,55.9,3.0,,7.06692913385827,75.0,,3220.0,,,0.230000000000001,1.9,13.3,0.158850542935043,0.396447607534564,40.7009399459659,,,,56.4,43.9,55.9,,2024-02-02T20:45:00Z,2024-02-02 12:45:00-08:00\r\n'
b'2024-02-02T21:00:00Z,,,56.2,7.0,,7.06692913385827,70.5,,2826.0,,,0.230000000000001,1.9,13.3,0.173783440859566,0.411380505459087,40.7158728438904,,,,56.4,43.9,56.2,,2024-02-02T21:00:00Z,2024-02-02 13:00:00-08:00\r\n'
b'2024-02-02T21:15:00Z,,,56.4,3.0,,7.06692913385827,73.0,,3325.0,,,0.230000000000001,1.9,13.3,0.189051303511814,0.426648368111335,40.7311407065426,,,,56.4,43.9,56.4,,2024-02-02T21:15:00Z,2024-02-02 13:15:00-08:00\r\n'
b'2024-02-02T21:30:00Z,,,55.5,6.0,,7.06692913385827,74.0,,1005.0,,,0.230000000000001,1.9,13.3,0.199846411273047,0.437443475872568,40.7419358143038,,,,56.4,43.9,55.5,,2024-02-02T21:30:00Z,2024-02-02 13:30:00-08:00\r\n'
b'2024-02-02T21:45:00Z,,,55.2,4.0,,7.06692913385827,72.5,,2721.0,,,0.230000000000001,1.9,13.3,0.208903524962138,0.446500589561659,40.7509929279929,,,,56.4,43.9,55.2,,2024-02-02T21:45:00Z,2024-02-02 13:45:00-08:00\r\n'
b'2024-02-02T22:00:00Z,,,54.9,7.0,,7.06692913385827,73.0,,2039.0,,,0.230000000000001,1.9,13.3,0.220283586174577,0.457880650774098,40.7623729892053,,,,56.4,43.9,54.9,,2024-02-02T22:00:00Z,2024-02-02 14:00:00-08:00\r\n'
b'2024-02-02T22:15:00Z,,,55.3,1.0,,7.06692913385827,73.0,,2460.0,,,0.230000000000001,1.9,13.3,0.231519790568228,0.469116855167749,40.773609193599,,,,56.4,43.9,55.3,,2024-02-02T22:15:00Z,2024-02-02 14:15:00-08:00\r\n'
b'2024-02-02T22:30:00Z,,,54.1,7.0,,7.06692913385827,74.5,,2151.0,,,0.230000000000001,1.9,13.3,0.242958429119404,0.480555493718925,40.7850478321502,,,,56.4,43.9,54.1,,2024-02-02T22:30:00Z,2024-02-02 14:30:00-08:00\r\n'
b'2024-02-02T22:45:00Z,,,55.0,2.0,,7.06692913385827,75.0,,2721.0,,,0.230000000000001,1.9,13.3,0.254831782895227,0.492428847494748,40.796921185926,,,,56.4,43.9,55.0,,2024-02-02T22:45:00Z,2024-02-02 14:45:00-08:00\r\n'
b'2024-02-02T23:00:00Z,,,54.6,6.0,,7.06692913385827,72.0,,1835.0,,,0.230000000000001,1.9,13.3,0.266152574950614,0.503749639550135,40.8082419779814,,,,56.4,43.9,54.6,,2024-02-02T23:00:00Z,2024-02-02 15:00:00-08:00\r\n'
b'2024-02-02T23:15:00Z,,,54.5,5.0,,7.06692913385827,72.5,,1582.0,,,0.230000000000001,1.9,13.3,0.27424375083168,0.511840815431201,40.8163331538625,,,,56.4,43.9,54.5,,2024-02-02T23:15:00Z,2024-02-02 15:15:00-08:00\r\n'
b'2024-02-02T23:30:00Z,,,53.2,7.0,,7.06692913385827,72.5,,1371.0,,,0.230000000000001,1.9,13.3,0.281057343727356,0.518654408326877,40.8231467467582,,,,56.4,43.9,53.2,,2024-02-02T23:30:00Z,2024-02-02 15:30:00-08:00\r\n'
b'2024-02-02T23:45:00Z,,,53.2,7.0,,7.06692913385827,70.5,,1279.0,,,0.230000000000001,1.9,13.3,0.286977605234608,0.524574669834128,40.8290670082654,,,,56.4,43.9,53.2,,2024-02-02T23:45:00Z,2024-02-02 15:45:00-08:00\r\n'
b'2024-02-03T00:00:00Z,,,52.9,0.0,,7.06692913385827,74.0,,991.0,,,0.230000000000001,1.9,13.3,0.29244329763853,0.53004036223805,40.8345327006693,,,,56.4,43.9,52.9,,2024-02-03T00:00:00Z,2024-02-02 16:00:00-08:00\r\n'
b'2024-02-03T00:15:00Z,,,52.3,7.0,,285.503937007874,74.5,,267.0,,,0.230000000000001,1.9,13.3,0.295340524782573,0.532937589382093,40.8374299278133,,,,56.4,43.9,52.3,,2024-02-03T00:15:00Z,2024-02-02 16:15:00-08:00\r\n'
b'2024-02-03T00:30:00Z,,,51.5,6.0,,310.944881889764,76.5,,168.0,,,0.230000000000001,1.9,13.3,0.296267781887539,0.533864846487059,40.8383571849183,,,,56.4,43.9,51.5,,2024-02-03T00:30:00Z,2024-02-02 16:30:00-08:00\r\n'
b'2024-02-03T00:45:00Z,,,51.4,4.0,,284.090551181102,78.5,,175.0,,,0.230000000000001,1.9,13.3,0.296908903620842,0.534505968220362,40.8389983066516,,,,56.4,43.9,51.4,,2024-02-03T00:45:00Z,2024-02-02 16:45:00-08:00\r\n'
b'2024-02-03T01:00:00Z,,,51.1,4.0,,313.771653543307,77.0,,168.0,,,0.230000000000001,1.9,13.3,0.297509492712221,0.535106557311742,40.839598895743,,,,56.4,43.9,51.1,,2024-02-03T01:00:00Z,2024-02-02 17:00:00-08:00\r\n'
b'2024-02-03T01:15:00Z,,,51.0,7.0,,309.531496062992,79.5,,63.0,,,0.230000000000001,1.9,13.3,0.297901739946193,0.535498804545714,40.839991142977,,,,56.4,43.9,51.0,,2024-02-03T01:15:00Z,2024-02-02 17:15:00-08:00\r\n'
b'2024-02-03T01:30:00Z,,,50.3,4.0,,302.464566929134,80.5,,21.0,,,0.230000000000001,1.9,13.3,0.297991586940304,0.535588651539825,40.8400809899711,,,,56.4,43.9,50.3,,2024-02-03T01:30:00Z,2024-02-02 17:30:00-08:00\r\n'
b'2024-02-03T01:45:00Z,,,49.7,4.0,,295.397637795276,81.0,,7.0,,,0.230000000000001,1.9,13.3,0.297991586940304,0.535588651539825,40.8400809899711,,,,56.4,43.9,49.7,,2024-02-03T01:45:00Z,2024-02-02 17:45:00-08:00\r\n'
b'2024-02-03T02:00:00Z,,,49.7,6.0,,319.425196850394,81.5,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,49.7,,2024-02-03T02:00:00Z,2024-02-02 18:00:00-08:00\r\n'
b'2024-02-03T02:15:00Z,,,49.3,4.0,,260.062992125984,82.5,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,49.3,,2024-02-03T02:15:00Z,2024-02-02 18:15:00-08:00\r\n'
b'2024-02-03T02:30:00Z,,,49.5,1.0,,316.59842519685,83.5,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,49.5,,2024-02-03T02:30:00Z,2024-02-02 18:30:00-08:00\r\n'
b'2024-02-03T02:45:00Z,,,49.3,0.0,,312.358267716535,83.0,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,49.3,,2024-02-03T02:45:00Z,2024-02-02 18:45:00-08:00\r\n'
b'2024-02-03T03:00:00Z,,,49.7,0.0,,316.59842519685,84.0,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,49.7,,2024-02-03T03:00:00Z,2024-02-02 19:00:00-08:00\r\n'
b'2024-02-03T03:15:00Z,,,49.3,0.0,,329.318897637795,85.5,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,49.3,,2024-02-03T03:15:00Z,2024-02-02 19:15:00-08:00\r\n'
b'2024-02-03T03:30:00Z,,,48.5,0.0,,330.732283464567,86.0,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,48.5,,2024-02-03T03:30:00Z,2024-02-02 19:30:00-08:00\r\n'
b'2024-02-03T03:45:00Z,,,48.1,0.0,,337.799212598425,86.0,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,48.1,,2024-02-03T03:45:00Z,2024-02-02 19:45:00-08:00\r\n'
b'2024-02-03T04:00:00Z,,,47.6,0.0,,303.877952755906,86.5,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,47.6,,2024-02-03T04:00:00Z,2024-02-02 20:00:00-08:00\r\n'
b'2024-02-03T04:15:00Z,,,47.6,0.0,,303.877952755906,85.0,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,47.6,,2024-02-03T04:15:00Z,2024-02-02 20:15:00-08:00\r\n'
b'2024-02-03T04:30:00Z,,,47.4,0.0,,303.877952755906,85.5,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,47.4,,2024-02-03T04:30:00Z,2024-02-02 20:30:00-08:00\r\n'
b'2024-02-03T04:45:00Z,,,46.7,0.0,,303.877952755906,86.5,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,46.7,,2024-02-03T04:45:00Z,2024-02-02 20:45:00-08:00\r\n'
b'2024-02-03T05:00:00Z,,,46.7,0.0,,303.877952755906,88.0,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,46.7,,2024-02-03T05:00:00Z,2024-02-02 21:00:00-08:00\r\n'
b'2024-02-03T05:15:00Z,,,46.9,0.0,,272.783464566929,87.5,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,46.9,,2024-02-03T05:15:00Z,2024-02-02 21:15:00-08:00\r\n'
b'2024-02-03T05:30:00Z,,,46.7,0.0,,295.397637795276,88.0,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,46.7,,2024-02-03T05:30:00Z,2024-02-02 21:30:00-08:00\r\n'
b'2024-02-03T05:45:00Z,,,47.6,0.0,,286.917322834646,86.0,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,47.6,,2024-02-03T05:45:00Z,2024-02-02 21:45:00-08:00\r\n'
b'2024-02-03T06:00:00Z,,,47.6,0.0,,268.543307086614,86.0,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,47.6,,2024-02-03T06:00:00Z,2024-02-02 22:00:00-08:00\r\n'
b'2024-02-03T06:15:00Z,,,47.7,0.0,,299.637795275591,85.5,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,47.7,,2024-02-03T06:15:00Z,2024-02-02 22:15:00-08:00\r\n'
b'2024-02-03T06:30:00Z,,,47.1,2.0,,323.665354330709,85.5,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,47.1,,2024-02-03T06:30:00Z,2024-02-02 22:30:00-08:00\r\n'
b'2024-02-03T06:45:00Z,,,47.0,2.0,,323.665354330709,85.5,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,47.0,,2024-02-03T06:45:00Z,2024-02-02 22:45:00-08:00\r\n'
b'2024-02-03T07:00:00Z,,,46.0,1.0,,310.944881889764,87.5,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,46.0,,2024-02-03T07:00:00Z,2024-02-02 23:00:00-08:00\r\n'
b'2024-02-03T07:15:00Z,,,46.3,2.0,,275.610236220472,87.5,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,46.3,,2024-02-03T07:15:00Z,2024-02-02 23:15:00-08:00\r\n'
b'2024-02-03T07:30:00Z,,,45.7,3.0,,285.503937007874,88.5,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,45.7,,2024-02-03T07:30:00Z,2024-02-02 23:30:00-08:00\r\n'
b'2024-02-03T07:45:00Z,,,45.8,2.0,,303.877952755906,88.0,,0.0,,,0.230000000000001,1.9,13.3,0.297997171313184,0.535594235912705,40.840086574344,,,,56.4,43.9,45.8,,2024-02-03T07:45:00Z,2024-02-02 23:45:00-08:00\r\n'
b'2024-02-03T08:00:00Z,,,45.8,2.0,,303.877952755906,88.5,,0.0,,,0.0,1.9,13.3,0.0,0.535594235912705,40.840086574344,,,,55.0,42.4,45.8,,2024-02-03T08:00:00Z,2024-02-03 00:00:00-08:00\r\n'
b'2024-02-03T08:15:00Z,,,45.7,2.0,,305.291338582677,87.5,,0.0,,,0.0,1.9,13.3,0.0,0.535594235912705,40.840086574344,,,,55.0,42.4,45.7,,2024-02-03T08:15:00Z,2024-02-03 00:15:00-08:00\r\n'
b'2024-02-03T08:30:00Z,,,45.4,3.0,,301.051181102362,88.0,,0.0,,,0.0,1.9,13.3,0.0,0.535594235912705,40.840086574344,,,,55.0,42.4,45.4,,2024-02-03T08:30:00Z,2024-02-03 00:30:00-08:00\r\n'
b'2024-02-03T08:45:00Z,,,44.8,2.0,,306.704724409449,88.5,,0.0,,,0.0,1.9,13.3,0.0,0.535594235912705,40.840086574344,,,,55.0,42.4,44.8,,2024-02-03T08:45:00Z,2024-02-03 00:45:00-08:00\r\n'
